x,y,cluster
0.489,0.062,4
1.01,0.465,2
0.353,0.83,0
1.011,0.499,2
0.268,0.914,0
0.647,0.842,3
0.147,0.738,0
0.68,0.86,3
0.373,0.032,1
0.011,0.827,0
0.075,0.816,0
0.363,0.05,1
0.985,0.5,2
0.964,0.459,2
0.638,0.818,3
0.352,0.496,0
0.424,0.727,3
1,0.562,2
0.504,0.11,4
0.319,0.042,1
0.433,0.763,3
0.236,0.524,0
0.313,0.912,0
0.098,0.8,0
0.368,0.005,1
0.349,0.09,1
0.719,0.78,3
0.214,0.447,0
0.326,0.926,0
0.931,0.593,2
0.685,0.762,3
0.536,0.078,4
0.313,0.856,0
0.679,0.766,3
0.454,0.789,3
0.686,0.82,3
0.68,0.723,3
1.06,0.575,2
0.252,0.511,0
0.289,0.938,0
0.52,0.105,4
0.988,0.55,2
0.695,0.809,3
0.657,0.886,3
0.472,0.059,4
0.688,0.806,3
0.549,0.103,4
0.454,0.776,3
0.963,0.493,2
0.975,0.536,2
0.452,0.099,4
1.004,0.562,2
0.415,0.698,3
0.69,0.78,3
0.683,0.85,3
0.998,0.6,2
0.648,0.811,3
0.93,0.536,2
0.281,0.448,0
0.294,0.499,0
0.471,0.702,3
0.414,0.79,3
0.285,0.991,0
0.513,0.069,4
0.276,0.913,0
0.13,0.747,0
0.682,0.821,3
0.089,0.781,0
0.044,0.702,0
0.664,0.813,3
0.4,0.075,1
0.142,0.812,0
0.347,0.102,1
0.676,0.868,3
0.284,0.917,0
0.432,0.688,3
0.302,0.446,0
0.629,0.877,3
0.616,0.899,3
0.044,0.839,0
0.989,0.566,2
1.065,0.56,2
0.503,0.116,4
0.17,0.51,0
0.37,0.026,1
0.459,0.072,4
0.38,0.031,1
0.26,0.988,0
0.325,0.879,0
0.975,0.547,2
0.429,0.725,3
0.236,0.893,0
0.744,0.814,3
0.023,0.753,0
0.719,0.834,3
0.287,0.94,0
0.455,0.717,3
0.097,0.796,0
0.046,0.74,0
0.349,0.071,1
0.4,0.72,3
0.551,0.135,4
0.499,0.05,4
0.123,0.77,0
0.47,0.647,3
0.287,0.902,0
0.561,0.09,4
0.385,0.05,1
0.269,0.953,0
0.311,0.897,0
0.157,0.791,0
0.131,0.773,0
0.089,0.77,0
0.978,0.533,2
0.262,0.943,0
0.307,0.879,0
0.07,0.831,0
0.902,0.543,2
0.146,0.774,0
0.723,0.887,3
0.228,0.485,0
0.423,0.084,1
0.275,0.859,0
0.29,0.541,0
0.317,0.945,0
0.055,0.747,0
0.289,0.496,0
0.436,0.734,3
0.415,0.72,3
0.546,0.681,3
0.423,0.006,1
0.297,0.513,0
0.423,0.063,1
0.732,0.822,3
0.569,0.088,4
0.256,0.909,0
0.512,0.08,4
0.259,0.463,0
1,0.477,2
0.264,0.876,0
0.092,0.809,0
0.724,0.825,3
0.135,0.757,0
0.471,0.042,4
0.488,0.155,4
0.97,0.539,2
0.578,0.09,4
0.299,0.44,0
0.943,0.547,2
0.023,0.783,0
0.499,0.737,3
0.054,0.787,0
0.387,0.047,1
0.239,0.968,0
0.522,0.051,4
0.366,0.456,0
0.282,0.489,0
0.963,0.552,2
0.687,0.777,3
0.739,0.83,3
0.654,0.814,3
0.242,0.513,0
0.712,0.775,3
0.256,0.957,0
0.659,0.872,3
0.382,0.729,0
0.075,0.752,0
0.671,0.835,3
0.209,0.499,0
0.533,0.096,4
0.372,0.007,1
0.395,0.011,1
0.517,0.094,4
0.431,0.753,3
0.204,0.513,0
0.642,0.825,3
0.69,0.83,3
0.067,0.757,0
0.524,0.047,4
0.096,0.791,0
0.357,0.713,0
0.284,0.553,0
0.462,0.702,3
0.704,0.782,3
0.469,0.007,4
0.502,0.076,4
0.732,0.773,3
0.076,0.741,0
0.696,0.782,3
0.701,0.839,3
0.266,0.902,0
0.701,0.819,3
0.294,0.908,0
0.394,0.779,3
0.692,0.831,3
0.419,0.68,3
0.434,0.122,1
0.407,0.046,1
0.312,0.884,0
0.746,0.749,3
0.071,0.789,0
0.932,0.493,2
0.076,0.779,0
0.406,0.027,1
0.521,0.089,4
0.187,0.864,0
0.306,0.498,0
0.012,0.753,0
0.396,0.063,1
0.925,0.509,2
0.063,0.734,0
0.339,0.005,1
0.354,0.754,0
0.114,0.776,0
0.453,0.708,3
0.513,0.119,4
0.424,0.762,3
0.437,0.005,1
0.474,0.798,3
0.708,0.816,3
0.704,0.78,3
0.255,0.521,0
0.292,0.525,0
0.466,0.662,3
0.364,0.694,0
0.928,0.589,2
0.623,0.834,3
0.466,0.063,4
0.379,0.719,0
0.42,0.733,3
0.068,0.72,0
0.426,0.04,1
0.65,0.824,3
0.659,0.8,3
0.287,0.54,0
0.462,0.624,3
0.09,0.835,0
1.038,0.597,2
0.414,0.704,3
0.948,0.568,2
0.988,0.555,2
0.551,0.048,4
0.366,0.09,1
0.313,0.49,0
0.662,0.723,3
0.285,0.887,0
0.952,0.479,2
0.481,0.091,4
0.447,0.706,3
0.405,0.058,1
0.118,0.757,0
0.343,0.14,1
1.004,0.523,2
0.371,0.672,0
0.43,0.065,1
0.867,0.555,2
0.496,0.1,4
0.238,0.882,0
0.694,0.787,3
0.286,0.519,0
0.369,0.069,1
0.53,0.03,4
0.564,0.089,4
0.433,0.689,3
0.262,0.441,0
0.273,0.991,0
0.138,0.753,0
0.365,0.088,1
0.107,0.685,0
0.254,0.398,0
0.384,0.097,1
0.453,0,4
0.721,0.844,3
0.237,0.923,0
0.441,0.716,3
0.032,0.804,0
0.247,0.516,0
0.87,0.521,2
0.369,0.076,1
0.319,0.936,0
0.314,0.91,0
0.07,0.766,0
0.035,0.745,0
0.28,0.481,0
0.294,0.91,0
0.21,0.503,0
0.344,0.127,1
0.358,0.907,0
0.161,0.81,0
0.262,0.921,0
0.379,0.085,1
0.295,0.511,0
0.301,0.954,0
0.64,0.79,3
0.305,0.516,0
0.448,0.686,3
0.072,0.796,0
0.442,0.084,4
0.49,0.064,4
0.399,0.096,1
0.463,0.75,3
0.001,0.871,0
0.312,0.549,0
0.922,0.553,2
0.296,0.526,0
0.391,0.681,0
0.507,0.03,4
0.959,0.493,2
0.932,0.552,2
0.388,0.725,0
0.457,0.753,3
0.276,0.948,0
0.527,0.078,4
0.293,0.836,0
0.705,0.802,3
0.45,0.74,3
0.37,0.052,1
0.974,0.58,2
0.366,0.006,1
0.394,0.078,1
0.178,0.903,0
0.332,0.914,0
0.32,0.038,1
0.934,0.555,2
0.356,0.15,1
0.222,0.482,0
0.697,0.785,3
0.35,0.087,1
0.442,0.048,4
0.331,0.045,1
0.081,0.751,0
0.034,0.761,0
0.289,0.579,0
0.409,0.094,1
0.245,0.481,0
0.485,0.737,3
0.451,0.092,4
0.422,0.668,3
0.272,0.86,0
0.096,0.715,0
0.444,0.104,4
0.659,0.796,3
0.966,0.566,2
0.455,0.088,4
0.281,0.528,0
0.043,0.754,0
0.104,0.763,0
0.193,0.491,0
0.488,0.113,4
0.446,0.176,4
0.957,0.582,2
0.942,0.466,2
0.446,0.736,3
0.965,0.514,2
0.417,0.048,1
0.246,0.939,0
0.661,0.878,3
0.517,0.037,4
0.312,0.479,0
0.553,0.048,4
1.034,0.601,2
0.561,0.112,4
0.453,0.02,4
0.494,0.089,4
0.976,0.6,2
0.276,0.534,0
0.331,0.025,1
0.186,0.498,0
0.406,0.639,0
0.638,0.871,3
0.334,0.492,0
0.449,0.062,4
0.43,0.678,3
0.658,0.801,3
0.366,0.091,1
0.184,0.363,1
0.342,0.947,0
0.494,0.739,3
0.094,0.783,0
0.98,0.557,2
0.369,0.105,1
0.456,0.7,3
0.478,0.721,3
0.369,0.034,1
0.957,0.555,2
0.452,0.103,4
0.258,0.915,0
0.093,0.77,0
0.326,0.511,0
0.429,0.752,3
0.978,0.518,2
0.543,0.18,4
0.524,0.069,4
0.311,0.489,0
0.474,0.77,3
0.065,0.771,0
0.45,0.77,3
0.269,0.907,0
0.344,0.078,1
0.921,0.519,2
0.409,0.69,3
0.276,0.438,0
0.544,0.073,4
0.96,0.574,2
1.032,0.543,2
0.489,0.766,3
0.482,0.119,4
0.616,0.828,3
0.933,0.505,2
0.335,0.042,1
0.718,0.834,3
0.913,0.598,2
0.089,0.797,0
0.37,0.062,1
0.068,0.757,0
0.397,0.047,1
0.451,0.739,3
0.478,0.653,3
0.503,0.109,4
0.644,0.763,3
0.067,0.75,0
0.658,0.759,3
0.525,0.049,4
0.504,0.065,4
1.021,0.494,2
0.289,0.867,0
0.328,0.542,0
0.414,0.083,1
0.303,0.968,0
0.694,0.789,3
0.435,0.076,1
0.917,0.52,2
0.375,0.918,0
0.105,0.82,0
0.493,0.755,3
0.538,0.148,4
0.104,0.837,0
0.28,0.545,0
0.488,0.073,4
0.254,0.433,0
0.937,0.6,2
0.347,0.905,0
0.299,0.087,1
0.574,0.076,4
0.351,0.029,1
0.448,0.124,4
0.453,0.111,4
0.241,0.444,0
0.231,0.481,0
1.012,0.517,2
0.443,0.078,4
0.239,0.569,0
0.468,0.12,4
0.4,0.703,0
0.334,0.465,0
0.507,0.119,4
0.389,0.161,1
0.248,0.935,0
0.482,0.76,3
0.507,0.769,3
0.316,0.458,0
0.256,0.495,0
0.251,0.849,0
0.032,0.718,0
0.97,0.542,2
0.972,0.548,2
0.219,0.488,0
0.045,0.737,0
0.263,0.899,0
0.308,0.004,1
0.648,0.767,3
0.1,0.738,0
0.332,0.85,0
0.266,0.939,0
0.541,0.129,4
0.331,0.944,0
0.144,0.836,0
0.512,0.077,4
0.083,0.745,0
0.954,0.461,2
0.487,0.694,3
0.441,0.673,3
0.699,0.848,3
0.97,0.576,2
0.505,0.077,4
0.247,0.958,0
1.007,0.59,2
0.274,0.443,0
0.51,0.128,4
0.439,0.699,3
0.364,0.005,1
0.062,0.798,0
0.382,0.102,1
0.885,0.599,2
0.04,0.762,0
0.395,0.762,3
0.406,0.703,3
0.961,0.55,2
0.411,0.766,3
0.135,0.743,0
0.675,0.816,3
0.663,0.772,3
0.67,0.809,3
0.401,0.058,1
0.498,0.124,4
0.329,0.468,0
0.42,0.731,3
0.965,0.486,2
0.44,0.665,3
0.549,0.131,4
0.694,0.759,3
0.688,0.734,3
0.94,0.529,2
0.244,0.55,0
0.515,0.121,4
0.641,0.901,3
0.309,0.54,0
0.51,0.038,4
0.209,0.895,0
0.48,0.064,4
0.682,0.813,3
0.374,0.08,1
0.453,0.657,3
1.038,0.534,2
0.397,0.007,1
0.964,0.582,2
0.344,0.058,1
0.45,0.719,3
0.27,0.962,0
0.355,0.127,1
0.244,0.561,0
0.988,0.498,2
0.06,0.772,0
0.531,0.005,4
0.688,0.825,3
0.253,0.504,0
0.505,0.109,4
0.752,0.781,3
0.037,0.783,0
0.729,0.791,3
0.399,0.757,3
0.418,0.672,3
0.157,0.793,0
0.956,0.623,2
0.26,0.525,0
0.107,0.731,0
0.212,0.908,0
0.26,0.477,0
0.532,0.09,4
0.313,0.583,0
1.03,0.576,2
0.296,1.004,0
0.235,0.546,0
0.281,0.845,0
0.237,0.538,0
0.222,0.9,0
0.116,0.715,0
0.283,0.989,0
0.223,0.863,0
0.374,0.773,0
0.998,0.539,2
0.328,1.005,0
0.517,0.108,4
0.418,0.108,1
0.332,0.889,0
0.183,0.947,0
0.741,0.733,3
0.922,0.549,2
0.994,0.537,2
0.448,0.741,3
0.081,0.724,0
0.331,0.158,1
0.098,0.688,0
0.543,0.034,4
0.416,0.057,1
0.412,0.75,3
0.678,0.767,3
1.014,0.552,2
0.264,0.859,0
0.51,0.029,4
0.292,0.912,0
0.44,0.74,3
0.276,0.533,0
0.315,0.571,0
0.998,0.509,2
0.966,0.532,2
0.993,0.555,2
0.474,0.062,4
0.256,0.825,0
0.445,0.689,3
0.43,0.819,3
0.34,0.061,1
0.048,0.783,0
0.285,0.867,0
0.304,1.01,0
0.034,0.809,0
0.222,0.527,0
0.39,0.099,1
0.076,0.781,0
0.474,0.664,3
0.339,0.071,1
0.207,0.454,0
0.916,0.53,2
0.285,0.891,0
0.425,0.006,1
0.309,0.524,0
0.415,0.724,3
0.317,0.823,0
0.505,0.062,4
0.341,0.512,0
0.382,0.049,1
0.3,0.467,0
0.246,0.912,0
0.291,0.968,0
0.974,0.496,2
0.292,0.467,0
0.364,0.055,1
0.1,0.8,0
0.123,0.915,0
0.434,0.709,3
0.617,0.751,3
0.227,0.496,0
0.426,0.679,3
0.95,0.532,2
0.328,0.91,0
0.222,0.506,0
0.507,0.07,4
0.387,0.736,0
0.483,0.717,3
0.111,0.813,0
0.392,0.091,1
0.553,0.085,4
0.661,0.809,3
0.251,0.554,0
0.078,0.807,0
1.054,0.533,2
1.023,0.533,2
0.144,0.768,0
0.247,0.53,0
1.006,0.604,2
0.266,0.914,0
0.274,0.945,0
0.507,0.143,4
0.479,0.701,3
0.385,0.049,1
0.274,0.927,0
0.364,0.008,1
0.294,0.98,0
0.491,0.059,4
0.07,0.803,0
0.416,0.715,3
0.254,0.787,0
0.484,0.083,4
0.271,0.957,0
0.461,0.026,4
0.98,0.548,2
0.102,0.76,0
0.316,0.877,0
0.259,0.933,0
0.528,0.106,4
0.985,0.512,2
0.267,0.914,0
0.16,0.785,0
0.932,0.52,2
0.947,0.566,2
0.434,0.066,1
0.093,0.787,0
0.385,0.097,1
0.036,0.82,0
0.714,0.815,3
0.275,0.875,0
0.531,0.079,4
1.026,0.507,2
0.105,0.74,0
0.262,0.457,0
0.284,0.418,0
0.407,0.896,3
0.309,0.889,0
0.34,0.582,0
0.454,0.111,4
0.757,0.858,3
0.515,0.042,4
0.978,0.51,2
0.714,0.786,3
0.285,0.907,0
0.534,0.063,4
0.738,0.797,3
0.61,0.771,3
0.3,0.907,0
0.462,0.051,4
0.641,0.724,3
0.666,0.827,3
0.416,0.695,3
0.384,0.724,0
0.427,0.733,3
0.092,0.798,0
0.637,0.799,3
0.312,0.563,0
0.981,0.568,2
0.363,0.434,0
0.578,0.089,4
0.957,0.53,2
0.662,0.767,3
0.505,0.668,3
0.333,0.849,0
0.044,0.745,0
0.691,0.749,3
0.174,0.721,0
0.256,0.886,0
0.293,0.875,0
0.472,0.75,3
0.388,0.689,0
0.278,0.433,0
0.442,0.74,3
0.389,0.706,0
0.286,0.453,0
0.909,0.566,2
0.525,0.055,4
0.302,0.911,0
0.318,0.872,0
0.242,0.457,0
0.978,0.532,2
0.244,0.515,0
1.009,0.494,2
0.265,0.862,0
0.475,0.028,4
0.678,0.821,3
0.432,0.683,3
0.358,0.114,1
0.433,0.751,3
0.479,0.043,4
0.027,0.778,0
0.513,0.043,4
1.029,0.559,2
0.626,0.796,3
0.067,0.847,0
0.361,0.112,1
0.312,0.523,0
0.373,0.058,1
0.664,0.855,3
0.646,0.82,3
0.316,0.035,1
0.297,0.085,1
0.269,0.882,0
0.552,0.03,4
0.532,0.105,4
0.457,0.035,4
0.063,0.795,0
0.382,0.721,0
0.473,0.071,4
0.267,0.418,0
0.204,0.513,0
0.641,0.149,4
0.413,0.096,1
0.51,0.055,4
0.196,0.57,0
0.313,0.902,0
0.352,0.749,0
0.55,0.904,3
0.276,0.839,0
0.126,0.756,0
0.471,0.691,3
0.114,0.731,0
0.975,0.58,2
0.673,0.756,3
0.559,0.087,4
0.408,0.741,3
0.514,0.057,4
0.668,0.737,3
0.245,0.926,0
0.429,0.754,3
0.405,0.046,1
0.726,0.789,3
0.986,0.539,2
0.243,0.866,0
0.326,0.906,0
0.375,0.07,1
0.044,0.805,0
0.349,0.063,1
0.444,0.05,4
0.733,0.783,3
0.267,0.556,0
1.004,0.468,2
1.006,0.587,2
0.291,0.545,0
0.545,0.093,4
0.27,0.5,0
0.289,0.978,0
0.44,0.773,3
0.269,0.492,0
0.243,0.917,0
0.409,0.807,3
0.337,0.145,1
0.494,0.021,4
0.282,0.517,0
0.716,0.842,3
0.476,0.734,3
0.982,0.502,2
0.335,0.082,1
0.051,0.841,0
0.63,0.802,3
0.466,0.658,3
0.297,0.517,0
0.958,0.559,2
0.616,0.764,3
0.468,0.763,3
0.127,0.781,0
0.97,0.545,2
0.098,0.752,0
0.329,0.021,1
0.972,0.546,2
0.031,0.812,0
0.427,0.755,3
0.213,0.537,0
0.7,0.863,3
0.289,0.426,0
0.413,0.02,1
1.052,0.544,2
0.347,0.763,0
0.447,0.009,4
0.355,0.049,1
0.906,0.511,2
0.041,0.808,0
0.073,0.755,0
0.887,0.528,2
0.32,0.588,0
0.507,0.682,3
0.757,0.756,3
0.65,0.791,3
0.293,0.929,0
0.344,0.026,1
0.988,0.581,2
0.29,0.507,0
0.285,0.075,1
0.439,0.048,1
0.332,0.874,0
0.313,0.918,0
0.992,0.549,2
0.463,0.798,3
0.265,0.926,0
0.413,0.063,1
0.908,0.495,2
0.324,0.491,0
0.365,0.802,0
0.105,0.734,0
0.469,0.741,3
0.319,0.475,0
0.486,0.049,4
0.22,0.505,0
0.916,0.583,2
0.241,0.503,0
0.237,0.504,0
0.365,0.065,1
0.219,0.552,0
0.536,0.061,4
0.116,0.776,0
0.214,0.517,0
0.715,0.76,3
0.477,0.119,4
0.099,0.839,0
0.527,0.066,4
0.957,0.548,2
0.308,0.988,0
0.089,0.795,0
0.955,0.497,2
0.289,0.474,0
0.249,0.495,0
1.002,0.589,2
0.949,0.568,2
0.407,0.117,1
0.479,0.078,4
0.447,0.702,3
0.333,0.011,1
0.304,0.917,0
0.283,0.459,0
0.077,0.829,0
0.297,0.527,0
0.243,0.943,0
0.886,0.561,2
0.057,0.813,0
1.041,0.559,2
0.411,0.681,3
0.506,0.086,4
0.508,0.082,4
0.265,0.928,0
1,0.535,2
0.503,0.039,4
0.538,0.001,4
0.262,0.952,0
0.025,0.788,0
0.339,0.15,1
0.166,0.497,0
0.403,0.015,1
0.683,0.793,3
0.261,0.507,0
0.727,0.745,3
0.463,0.049,4
0.396,0.032,1
0.697,0.748,3
0.261,0.873,0
0.62,0.831,3
0.29,0.92,0
0.429,0.113,1
0.018,0.792,0
0.339,0.1,1
0.211,1.01,0
0.067,0.71,0
0.264,0.847,0
0.364,0.038,1
0.044,0.738,0
0.267,0.499,0
0.726,0.777,3
0.228,0.936,0
0.943,0.421,2
0.201,0.518,0
0.64,0.766,3
0.335,0.547,0
0.211,0.48,0
0.716,0.793,3
0.446,0.013,4
0.476,0.723,3
0.061,0.807,0
0.081,0.758,0
0.048,0.765,0
0.23,0.505,0
0.107,0.749,0
0.26,0.92,0
0.639,0.799,3
0.089,0.711,0
0.299,0.952,0
0.097,0.781,0
0.386,0.081,1
0.424,0.086,1
0.427,0.703,3
1.026,0.596,2
0.302,0.914,0
0.249,0.497,0
0.116,0.796,0
0.218,0.507,0
0.949,0.498,2
0.389,0.084,1
0.428,0.644,3
0.228,0.385,0
0.374,0.021,1
0.587,0.06,4
0.285,0.945,0
0.34,0.037,1
0.925,0.534,2
0.082,0.734,0
0.658,0.731,3
0.343,0.044,1
0.27,0.526,0
0.517,0.074,4
0.473,0.052,4
0.204,0.879,0
0.363,0.012,1
0.229,0.932,0
0.39,0.099,1
0.89,0.552,2
0.326,0.063,1
1.006,0.55,2
0.539,0.029,4
0.062,0.763,0
0.976,0.514,2
0.494,0.689,3
0.485,0.058,4
0.743,0.755,3
0.408,0.662,3
0.095,0.735,0
0.65,0.86,3
0.244,0.491,0
0.033,0.797,0
0.092,0.787,0
0.382,0.01,1
0.933,0.557,2
0.971,0.544,2
0.449,0.13,4
0.45,0.718,3
0.221,1.008,0
0.538,0.078,4
0.368,0.071,1
0.554,0.114,4
0.472,0.084,4
0.218,0.989,0
0.329,0.851,0
0.299,0.525,0
0.332,0.958,0
0.471,0.142,4
0.33,0.864,0
0.468,0.07,4
0.403,0.748,3
0.26,0.524,0
0.47,0.084,4
0.486,0.697,3
0.278,0.924,0
0.524,0.035,4
0.357,0.091,1
0.034,0.83,0
0.621,0.77,3
0.333,0.497,0
0.428,0.703,3
0.644,0.83,3
0.445,0.744,3
0.944,0.52,2
0.252,0.856,0
0.314,0.804,0
0.362,0.136,1
0.407,0.079,1
0.356,0.043,1
0.905,0.503,2
0.244,0.535,0
0.456,0.091,4
0.483,0.049,4
0.441,0.052,1
0.077,0.743,0
0.294,0.92,0
0.507,0.145,4
0.5,0.772,3
0.301,0.863,0
0.292,0.464,0
0.08,0.772,0
0.437,0.769,3
0.332,0.05,1
0.359,0.049,1
0.658,0.836,3
0.635,0.837,3
0.075,0.827,0
0.98,0.559,2
0.938,0.569,2
0.67,0.86,3
0.67,0.812,3
0.218,0.557,0
0.385,0.013,1
0.252,0.49,0
0.704,0.843,3
0.706,0.803,3
0.98,0.578,2
0.288,0.919,0
0.395,0.074,1
0.448,0.686,3
0.276,0.89,0
0.121,0.72,0
0.39,0.736,0
0.386,0.082,1
0.312,0.487,0
0.242,0.474,0
0.164,0.866,0
0.375,0.043,1
0.294,0.885,0
0.302,0.063,1
1.07,0.499,2
0.255,0.511,0
0.358,0.906,0
0.289,0.455,0
0.298,0.928,0
0.424,0.036,1
0.012,0.812,0
1.01,0.527,2
0.317,0.511,0
0.255,0.514,0
0.712,0.893,3
0.308,0.854,0
0.434,0.098,1
0.425,0.756,3
0.893,0.522,2
0.043,0.81,0
0.122,0.709,0
0.001,0.886,0
0.567,0.005,4
0.034,0.804,0
0.357,0.041,1
0.412,0.715,3
1.004,0.566,2
0.41,0.061,1
0.044,0.72,0
0.272,0.939,0
0.457,0.686,3
0.944,0.438,2
0.084,0.754,0
1.019,0.582,2
0.648,0.875,3
0.082,0.853,0
1.023,0.57,2
0.295,1.04,0
0.368,0.09,1
0.941,0.474,2
0.51,0.04,4
0.455,0.729,3
0.678,0.874,3
0.306,0.937,0
0.448,0.678,3
0.494,0.089,4
0.705,0.766,3
0.607,0.813,3
0.353,0.66,0
0.663,0.765,3
0.478,0.029,4
0.242,0.901,0
0.715,0.806,3
0.421,0.046,1
0.012,0.825,0
0.936,0.46,2
0.666,0.839,3
0.378,0.704,0
0.332,0.871,0
0.222,0.965,0
0.267,0.902,0
0.223,0.504,0
1.004,0.514,2
0.53,0.052,4
0.097,0.733,0
0.274,0.906,0
0.217,0.505,0
0.078,0.797,0
0.027,0.828,0
0.211,0.556,0
0.437,0.679,3
0.342,0.906,0
0.002,0.791,0
0.232,0.493,0
0.212,0.956,0
0.035,0.821,0
0.227,0.937,0
0.052,0.791,0
0.307,0.893,0
0.412,0.729,3
0.443,0.68,3
0.302,0.924,0
0.343,0.058,1
0.074,0.732,0
0.349,0.956,0
0.258,0.474,0
0.5,0.129,4
0.246,0.878,0
0.416,0.705,3
0.376,0.676,0
0.522,0.103,4
0.272,0.918,0
0.059,0.791,0
1.023,0.591,2
0.695,0.848,3
0.401,0.096,1
0.322,0.887,0
0.622,0.796,3
1.043,0.536,2
0.106,0.842,0
0.48,0.054,4
0.627,0.841,3
0.369,0.844,0
0.534,0.083,4
0.284,0.944,0
0.51,0.132,4
0.473,0.103,4
0.242,0.988,0
0.729,0.845,3
0.229,0.512,0
0.707,0.873,3
0.245,0.972,0
0.388,0.033,1
0.683,0.835,3
0.966,0.603,2
0.283,0.802,0
0.294,0.055,1
0.464,0.031,4
0.474,0.121,4
0.685,0.825,3
0.329,0.041,1
0.452,0.087,4
0.097,0.747,0
0.254,0.931,0
0.493,0.081,4
0.325,0.897,0
0.516,0.064,4
0.628,0.832,3
0.119,0.822,0
0.475,0.049,4
0.42,0.758,3
0.527,0.047,4
0.485,0.067,4
0.659,0.796,3
0.282,0.542,0
0.515,0,4
0.265,0.513,0
0.981,0.593,2
0.25,0.503,0
0.409,0.722,3
0.297,0.558,0
0.4,0.437,0
0.341,0.019,1
0.323,0.071,1
0.486,0.016,4
0.352,0.043,1
0.012,0.773,0
0.285,0.895,0
0.387,0.452,0
0.457,0.051,4
0.548,0.04,4
0.428,0.091,1
0.083,0.807,0
0.521,0.03,4
0.091,0.8,0
0.272,0.554,0
0.042,0.792,0
0.562,0.078,4
0.521,0.154,4
0.922,0.593,2
0.249,0.84,0
0.347,0.842,0
0.515,0.009,4
0.244,0.842,0
0.033,0.817,0
0.354,0.92,0
0.337,0.878,0
0.404,0.771,3
0.382,0.095,1
0.953,0.561,2
0.308,0.832,0
0.107,0.769,0
0.326,0.527,0
0.603,0.785,3
0.968,0.498,2
0.261,0.907,0
0.307,0.895,0
0.032,0.789,0
0.275,0.967,0
0.369,0.038,1
1.037,0.555,2
0.08,0.729,0
0.42,0.069,1
0.611,0.822,3
0.636,0.809,3
0.951,0.486,2
0.078,0.806,0
0.057,0.761,0
0.67,0.762,3
0.307,0.498,0
0.064,0.785,0
0.45,0.673,3
0.24,0.823,0
0.704,0.831,3
0.698,0.874,3
0.359,0.014,1
0.272,0.484,0
0.448,0.043,4
0.964,0.529,2
0.042,0.735,0
0.649,0.821,3
0.066,0.74,0
0.984,0.576,2
0.948,0.483,2
0.389,0.077,1
0.259,0.503,0
0.459,0.069,4
0.689,0.808,3
0.444,0.728,3
0.419,0.733,3
0.657,0.84,3
0.217,0.535,0
0.486,0.04,4
0.113,0.803,0
0.276,0.482,0
1.041,0.515,2
0.137,0.832,0
0.339,0.541,0
0.712,0.78,3
0.446,0.68,3
0.628,0.756,3
0.439,0.107,1
0.711,0.828,3
0.499,0.692,3
0.491,0.677,3
0.341,0.116,1
0.234,0.494,0
0.311,0.038,1
0.079,0.758,0
0.279,0.899,0
0.405,0.684,3
0.473,0.091,4
0.713,0.868,3
0.26,0.937,0
0.233,0.952,0
0.141,0.773,0
0.255,0.912,0
0.47,0.067,4
0.362,0.065,1
0.073,0.782,0
0.622,0.768,3
0.744,0.862,3
0.442,0.674,3
0.109,0.723,0
0.743,0.772,3
1.035,0.604,2
0.313,0.956,0
0.044,0.752,0
0.282,0.467,0
0.3,0.464,0
0.369,0.741,0
0.755,0.82,3
0.302,0.896,0
1.017,0.585,2
0.336,0.918,0
0.268,0.449,0
0.498,0.058,4
0.404,0.714,3
0.694,0.793,3
0.311,0.496,0
0.001,0.785,0
0.647,0.84,3
0.972,0.568,2
0.107,0.765,0
0.407,0.044,1
0.898,0.558,2
0.518,0.068,4
0.443,0.72,3
0.637,0.772,3
0.101,0.81,0
0.683,0.773,3
0.232,0.975,0
0.521,0.095,4
0.952,0.605,2
0.239,0.454,0
0.669,0.74,3
0.938,0.595,2
0.481,0.041,4
0.284,0.91,0
0.265,0.875,0
0.393,0.497,0
0.276,0.952,0
0.963,0.552,2
0.584,0.091,4
0.467,0.706,3
0.131,0.77,0
0.354,0.065,1
0.259,0.502,0
0.398,0.083,1
0.969,0.555,2
0.541,0.016,4
0.763,0.8,3
0.291,0.512,0
0.45,0.044,4
0.72,0.762,3
0.249,0.905,0
0.093,0.864,0
1.052,0.487,2
1.005,0.576,2
0.685,0.836,3
0.209,0.878,0
0.057,0.788,0
1.002,0.551,2
0.271,0.905,0
0.313,0.889,0
0.443,0.702,3
0.142,0.457,0
0.683,0.791,3
0.462,0.061,4
0.987,0.555,2
0.348,0.552,0
0.643,0.805,3
0.399,0.107,1
0.505,0.716,3
0.298,0.875,0
0.438,0.734,3
0.305,0.917,0
0.533,0.046,4
0.364,0.134,1
0.04,0.771,0
0.235,0.421,0
0.216,0.894,0
0.651,0.78,3
0.696,0.754,3
0.994,0.455,2
0.408,0.045,1
0.464,0.132,4
0.424,0.722,3
0.342,0.052,1
0.417,0.091,1
0.433,0.018,1
0.389,0.787,0
0.51,0.02,4
0.295,0.913,0
0.375,0.054,1
0.538,0.173,4
0.744,0.834,3
0.283,0.911,0
0.263,0.557,0
0.35,0.069,1
0.106,0.776,0
0.466,0.748,3
0.649,0.797,3
0.288,0.462,0
0.459,0.752,3
0.242,0.544,0
0.218,0.914,0
0.082,0.751,0
1.065,0.604,2
0.094,0.851,0
0.705,0.778,3
0.377,0.129,1
0.947,0.542,2
0.463,0.033,4
